state,institution_name,composite_year,composite_score,institution_type,unitid,opeid,city,zip_code
IL,Bell Mar Beauty College,2006,2.5,Proprietary,364760,02536700,Cicero,60804-2129
IL,Benedictine University,2016,2.7,Non-profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2015,2.5,Non-Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2014,3,Non Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2013,2.7,Non Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2012,3,Non Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2011,3,Non-Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2010,3,Non Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2009,3,Private Non-Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2008,2.6,Non Profit,145619,00176700,Lisle,60532-0900
IL,Benedictine University,2007,3,Private Non-Profit,145619,00176700,Lisle,60035-0000
IL,Benedictine University,2006,3,Private Non-Profit,145619,00176700,Lisle,60035-0000
IL,Bexley Seabury Seminary Federation,2016,3,Non-profit,443702,03747300,Chicago,60637-2920
IL,Bexley Seabury Seminary Federation,2015,2.2,Non-Profit,443702,03747300,Chicago,60637-2920
IL,Bexley Seabury Seminary Federation,2014,2.2,Non Profit,443702,03747300,Chicago,60631-2767
IL,Bexley Seabury Seminary Federation,2013,3,Non Profit,443702,03747300,Chicago,60631-2767
IL,Blackburn University,2016,3,Non-profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2015,3,Non-Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2014,2.7,Non Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2013,3,Non Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2012,3,Non Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2011,2.6,Non-Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2010,3,Non Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2009,3,Private Non-Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2008,1.9,Non Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2007,2.2,Private Non-Profit,143288,00163900,Carlinville,62626-1498
IL,Blackburn University,2006,3,Private Non-Profit,143288,00163900,Carlinville,62626-1498
IL,Blessing Hospital,2016,3,Non-profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2015,2.4,Non-Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2014,2.8,Non Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2013,3,Non Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2012,2.7,Non Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2011,2.7,Non-Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2010,3,Non Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2009,2.7,Private Non-Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2008,2.3,Non Profit,143297,00621400,Quincy,62301-0000
IL,Blessing Hospital,2007,2.8,Private Non-Profit,143297,00621400,Quincy,62305-7005
IL,Blessing Hospital,2006,3,Private Non-Profit,143297,00621400,Quincy,62305-7005
IL,Bradley University,2016,3,Non-profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2015,2.5,Non-Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2014,2.2,Non Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2013,3,Non Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2012,3,Non Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2011,2.2,Non-Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2010,3,Non Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2009,3,Private Non-Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2008,2.2,Non Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2007,2.5,Private Non-Profit,143358,00164100,Peoria,61625-0002
IL,Bradley University,2006,3,Private Non-Profit,143358,00164100,Peoria,61625-0002
IL,Business Industrial Resources,2013,2.2,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2012,2.3,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2011,2.4,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2010,1.8,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2009,1.9,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2008,1.7,Proprietary,431026,03448300,Chicago,60659-1298
IL,Business Industrial Resources,2007,1.9,Proprietary,431026,03448300,Chicago,60634-4018
IL,Business Industrial Resources,2006,2.4,Proprietary,431026,03448300,Chicago,60634-4018
IL,CAAN Academy of Nursing,2014,2.1,Non Profit,487968,04242800,Matteson,60443-3821
IL,Cains Barber College,2015,0.1,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2014,-0.1,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2013,-0.3,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2012,0.7,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2011,0.3,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2010,1,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2009,-0.5,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2008,1.2,Proprietary,379135,03099700,Chicago,60615-3510
IL,Cains Barber College,2007,0.9,Proprietary,379135,03099700,Chicago,38104-
IL,Cains Barber College,2006,-0.2,Proprietary,379135,03099700,Chicago,38104-
IL,"CALC, Institute of Technology",2016,2.7,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2015,2.6,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2014,2.6,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2013,3,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2012,3,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2011,3,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2010,2.8,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2009,3,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2008,2.1,Proprietary,446084,03914300,Alton,62002-5946
IL,"CALC, Institute of Technology",2007,2,Proprietary,446084,03914300,Alton,62208-2028
IL,"CALC, Institute of Technology",2006,2,Proprietary,446084,03914300,Alton,62208-2028
IL,Cameo Beauty Academy,2016,2,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2015,1.8,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2014,2,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2013,1.6,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2012,1.5,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2011,1.7,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2010,1.7,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2009,1.9,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2008,2.4,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2007,2.3,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cameo Beauty Academy,2006,1.6,Proprietary,143464,03078400,Oak Lawn,60453-3196
IL,Cannella School of Hair Design,2016,1.6,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2016,1.6,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2016,2.6,Proprietary,401481,00893900,Blue Island,60406-2416
IL,Cannella School of Hair Design,2016,1.8,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2016,1.7,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2015,2,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2015,2.4,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2015,2.4,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2015,2.3,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2015,2.2,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2015,2.3,Proprietary,364812,02291200,Chicago,60639-4828
IL,Cannella School of Hair Design,2014,1.8,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2014,2.5,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2014,2.3,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2014,1.7,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2014,1.7,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2013,2,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2013,2.1,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2013,1.9,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2013,2.3,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2013,1.9,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2012,1.6,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2012,1.7,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2012,1.6,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2012,1.6,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2012,1.6,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2011,1.5,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2011,1.5,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2011,1.5,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2011,1.5,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2011,1.6,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2010,2.1,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2010,2.4,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2010,3,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2010,2.1,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2010,2.4,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2009,1.9,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2009,2.5,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2009,2.6,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2009,1.7,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2009,2.3,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2008,2.9,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2008,1.9,Proprietary,143473,02202600,Villa Park,60181-1321
IL,Cannella School of Hair Design,2008,2.4,Proprietary,143491,02349500,Chicago,60632-2549
IL,Cannella School of Hair Design,2008,2.2,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2008,1.6,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2007,2.1,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2007,1.7,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2007,1.9,Proprietary,143473,02202600,Villa Park,60609-
IL,Cannella School of Hair Design,2007,2.1,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2007,2,Proprietary,143491,02349500,Chicago,60653-5115
IL,Cannella School of Hair Design,2006,2.8,Proprietary,143516,02295500,Elgin,60020-5401
IL,Cannella School of Hair Design,2006,1.8,Proprietary,401481,00893900,Blue Island,60406-2130
IL,Cannella School of Hair Design,2006,1.8,Proprietary,143473,02202600,Villa Park,60609-
IL,Cannella School of Hair Design,2006,2.4,Proprietary,143482,00959500,Chicago,60617-4303
IL,Cannella School of Hair Design,2006,1.6,Proprietary,143491,02349500,Chicago,60653-5115
IL,Capri - Garfield Ridge School of Beauty Culture,2007,2.1,Proprietary,143534,01308700,Chicago,60103-
IL,Capri - Garfield Ridge School of Beauty Culture,2006,1.6,Proprietary,143534,01308700,Chicago,60103-
IL,Capri Beauty College,2013,1.6,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Beauty College,2012,1.8,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Beauty College,2011,2,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Beauty College,2010,1.8,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Beauty College,2009,1.5,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Beauty College,2008,1.5,Proprietary,143534,01308700,Chicago,60629-1613
IL,Capri Oak Forest Beauty College,2016,1.8,Proprietary,143552,01308800,Oak Forest,60452-2798
IL,Capri Oak Forest Beauty College,2015,1,Proprietary,143552,01308800,Oak Forest,60452-2798
IL,Capri Oak Forest Beauty College,2014,1.5,Proprietary,143552,01308800,Oak Forest,60452-2798
IL,Catholic Theological Union at Chicago,2016,2.5,Non-profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2015,2.2,Non-Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2014,2.2,Non Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2013,3,Non Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2012,2.2,Non Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2011,2.2,Non-Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2010,3,Non Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2009,3,Private Non-Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2008,2.2,Non Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2007,2.2,Private Non-Profit,143659,00923200,Chicago,60615-5698
IL,Catholic Theological Union at Chicago,2006,3,Private Non-Profit,143659,00923200,Chicago,60615-5698
IL,Chamberlain College of Nursing,2015,1.9,Proprietary,454227,00638500,Addison,60101-0000
IL,Chamberlain College of Nursing,2009,2.6,Proprietary,454227,00638500,Addison,60101-0000
IL,Chamberlain College of Nursing,2008,1.6,Proprietary,454227,00638500,Addison,60101-0000
IL,Chamberlain University,2016,2.1,Proprietary,454227,00638500,Addison,60101-0000
IL,Chicago ORT Technical Institute,2015,-0.4,Non-Profit,,04118400,Skokie,60077-3210
IL,Chicago ORT Technical Institute,2013,0.2,Non Profit,,04118400,Skokie,60077-3210
IL,Chicago ORT Technical Institute (closed),2012,1.3,Non Profit,,04118400,Skokie,60077-3210
IL,Chicago School for Piano Technology (The),2013,0.4,Non Profit,,04186000,Chicago,60612-1630
IL,Chicago School for Piano Technology (The),2012,1.3,Non Profit,,04186000,Chicago,60612-1630
IL,Chicago School for Piano Technology (The),2011,2,Non-Profit,,04186000,Chicago,60612-1630
IL,Chicago School for Piano Technology (The),2010,2,Non Profit,,04186000,Chicago,60612-1630
IL,Chicago School of Professional Psychology,2007,2.4,Private Non-Profit,455664,02155300,Chicago,20005-2327
IL,Chicago School of Professional Psychology,2006,2.7,Private Non-Profit,455664,02155300,Chicago,20005-2327
IL,Chicago Theological Seminary,2016,2.2,Non-profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2015,2.2,Non-Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2014,2.2,Non Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2013,2.2,Non Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2012,2.2,Non Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2011,2.2,Non-Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2010,2.2,Non Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2009,2.2,Private Non-Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2008,2.2,Non Profit,144014,00166100,Chicago,60637-2902
IL,Chicago Theological Seminary,2007,2.5,Private Non-Profit,144014,00166100,Chicago,60637-1507
IL,Chicago Theological Seminary,2006,2.4,Private Non-Profit,144014,00166100,Chicago,60637-1507
IL,Christian Life College,2016,2.6,Non-profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2015,2.5,Non-Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2014,-0.4,Non Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2013,-0.4,Non Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2012,-0.2,Non Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2011,-0.1,Non-Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2010,-0.1,Non Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2009,-0.5,Private Non-Profit,260947,03199300,Mount Prospect,60056-2522
IL,Christian Life College,2008,-0.4,Non Profit,260947,03199300,Mount Prospect,60056-2522
IL,Citi College of Allied Health,2007,0.6,Proprietary,457536,04139000,Chicago,60602-1032
IL,Citi College of Allied Health,2006,0.6,Proprietary,457536,04139000,Chicago,60602-1032
IL,Coalition of African American Nurses,2016,1.6,Non-profit,487968,04242800,Matteson,60443-3821
IL,Coalition of African American Nurses,2015,1.8,Non-Profit,487968,04242800,Matteson,60443-3821
IL,College Of Office Technology,2011,-0.6,Proprietary,143075,02337800,Chicago,60622-3312
IL,College Of Office Technology,2010,3,Proprietary,143075,02337800,Chicago,60622-3312
IL,College Of Office Technology,2008,2.4,Proprietary,143075,02337800,Chicago,60622-3312
IL,College of Office Technology (The),2009,2.3,Proprietary,143075,02337800,Chicago,60622-3312
IL,Columbia College,2013,3,Non Profit,144281,00166500,Chicago,60605-1996
IL,Columbia College,2012,3,Non Profit,144281,00166500,Chicago,60605-1996
IL,Columbia College,2011,3,Non-Profit,144281,00166500,Chicago,60605-1996
IL,Columbia College,2010,3,Non Profit,144281,00166500,Chicago,60605-1996
IL,Columbia College,2009,2.5,Private Non-Profit,144281,00166500,Chicago,60605-1996
